Time (s),Channel 1 (V),Channel 2 (V)
-5.189000000000002e-05,-0.02566095303982955,-2.953122950089799
-5.176000000000003e-05,-0.02566095303982955,-2.848475785408967
-5.162999999999999e-05,-0.02566095303982955,-2.747566019466737
-5.15e-05,-0.02566095303982955,-2.639181456047304
-5.137000000000002e-05,-0.02599799536574303,-2.545746487582276
-5.124000000000003e-05,-0.02532391071391607,-2.444836721640046
-5.110999999999999e-05,-0.02532391071391607,-2.336452158220613
-5.098e-05,-0.02633503769165651,-2.231804993539781
-5.085000000000002e-05,-0.02566095303982955,-2.12715782885895
-5.072000000000003e-05,-0.02599799536574303,-2.018773265439517
-5.058999999999999e-05,-0.02599799536574303,-1.917863499497286
-5.046e-05,-0.02599799536574303,-1.813216334816455
-5.033000000000001e-05,-0.02599799536574303,-1.708569170135623
-5.020000000000003e-05,-0.02700912234348347,-1.603922005454792
-5.006999999999999e-05,-0.02599799536574303,-1.506749638251162
-4.994e-05,-0.02599799536574303,-1.402102473570331
-4.981000000000001e-05,-0.02599799536574303,-1.293717910150898
-4.968000000000003e-05,-0.02599799536574303,-1.196545542947269
-4.954999999999998e-05,-0.02633503769165651,-1.088160979527836
-4.942e-05,-0.02599799536574303,-0.9872512135856055
-4.929000000000001e-05,-0.02633503769165651,-0.8751292514275717
-4.916000000000002e-05,-0.02599799536574303,-0.7816942829625435
-4.902999999999998e-05,-0.02599799536574303,-0.6733097195431108
-4.89e-05,-0.02566095303982955,-0.5723999536008804
-4.877000000000001e-05,-0.02599799536574303,-0.47149018765865
-4.864000000000002e-05,-0.02633503769165651,-0.3668430229778184
-4.850999999999998e-05,-0.02599799536574303,-0.265933257035588
-4.837999999999999e-05,-0.02599799536574303,-0.1612860923547564
-4.825000000000001e-05,-0.02633503769165651,-0.05663892767392481
-4.812000000000002e-05,-0.02599799536574303,0.04053343952970451
-4.799000000000003e-05,-0.02566095303982955,0.141443205471935
-4.785999999999999e-05,-0.02566095303982955,0.2535651676299688
-4.773000000000001e-05,-0.02566095303982955,0.347000136094997
-4.760000000000002e-05,-0.02599799536574303,0.4479099020372274
-4.747000000000003e-05,-0.02599799536574303,0.5488196679794579
-4.733999999999999e-05,-0.02566095303982955,0.6572042313988906
-4.721e-05,-0.02599799536574303,0.7506391998639188
